csv_line,id,type,score,chinese,requirement,status,chinese_vs_requirement,requirement_vs_code,code_refs,recommendation
224,SPRUCE_PRESSURE_PLATE,block,1,云杉木压力板,,consistent,中文显示“云杉木压力板”与 ID（Material.SPRUCE_PRESSURE_PLATE）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.SPRUCE_PRESSURE_PLATE。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
225,SPRUCE_SAPLING,block,1,云杉树苗,,consistent,中文显示“云杉树苗”与 ID（Material.SPRUCE_SAPLING）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.SPRUCE_SAPLING。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
226,SPRUCE_SIGN,block,1,云杉木告示牌,,consistent,中文显示“云杉木告示牌”与 ID（Material.SPRUCE_SIGN）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.SPRUCE_SIGN。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
227,SPRUCE_SLAB,block,1,云杉木台阶,,consistent,中文显示“云杉木台阶”与 ID（Material.SPRUCE_SLAB）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.SPRUCE_SLAB。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
228,SPRUCE_STAIRS,block,1,云杉木楼梯,,consistent,中文显示“云杉木楼梯”与 ID（Material.SPRUCE_STAIRS）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.SPRUCE_STAIRS。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
229,SPRUCE_TRAPDOOR,block,1,云杉木活板门,,consistent,中文显示“云杉木活板门”与 ID（Material.SPRUCE_TRAPDOOR）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.SPRUCE_TRAPDOOR。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
230,SPRUCE_WOOD,block,1,云杉木,,consistent,中文显示“云杉木”与 ID（Material.SPRUCE_WOOD）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.SPRUCE_WOOD。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
231,STICKY_PISTON,block,1,黏性活塞,,consistent,中文显示“黏性活塞”与 ID（Material.STICKY_PISTON）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.STICKY_PISTON。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
232,STONE,block,1,石头,,consistent,中文显示“石头”与 ID（Material.STONE）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.STONE。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
233,STONECUTTER,block,1,切石机,,consistent,中文显示“切石机”与 ID（Material.STONECUTTER）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.STONECUTTER。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
234,STONE_BRICKS,block,1,石砖,,consistent,中文显示“石砖”与 ID（Material.STONE_BRICKS）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.STONE_BRICKS。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
235,STONE_BUTTON,block,1,石头按钮,,consistent,中文显示“石头按钮”与 ID（Material.STONE_BUTTON）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.STONE_BUTTON。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
236,STONE_PRESSURE_PLATE,block,1,石头压力板,,consistent,中文显示“石头压力板”与 ID（Material.STONE_PRESSURE_PLATE）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.STONE_PRESSURE_PLATE。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
237,STONE_SLAB,block,1,石头台阶,,consistent,中文显示“石头台阶”与 ID（Material.STONE_SLAB）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.STONE_SLAB。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
238,STONE_STAIRS,block,1,石头楼梯,,consistent,中文显示“石头楼梯”与 ID（Material.STONE_STAIRS）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.STONE_STAIRS。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
239,STRIPPED_ACACIA_WOOD,block,1,去皮金合欢木,,consistent,中文显示“去皮金合欢木”与 ID（Material.STRIPPED_ACACIA_WOOD）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.STRIPPED_ACACIA_WOOD。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
240,STRIPPED_BAMBOO_BLOCK,block,1,去皮竹块,,consistent,中文显示“去皮竹块”与 ID（Material.STRIPPED_BAMBOO_BLOCK）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.STRIPPED_BAMBOO_BLOCK。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
241,STRIPPED_BIRCH_LOG,block,1,去皮白桦原木,,consistent,中文显示“去皮白桦原木”与 ID（Material.STRIPPED_BIRCH_LOG）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.STRIPPED_BIRCH_LOG。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
242,STRIPPED_BIRCH_WOOD,block,1,去皮白桦木,,consistent,中文显示“去皮白桦木”与 ID（Material.STRIPPED_BIRCH_WOOD）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.STRIPPED_BIRCH_WOOD。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
243,STRIPPED_CRIMSON_HYPHAE,block,1,去皮绯红菌核,,consistent,中文显示“去皮绯红菌核”与 ID（Material.STRIPPED_CRIMSON_HYPHAE）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.STRIPPED_CRIMSON_HYPHAE。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
244,STRIPPED_CRIMSON_STEM,block,1,去皮绯红菌柄,,consistent,中文显示“去皮绯红菌柄”与 ID（Material.STRIPPED_CRIMSON_STEM）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.STRIPPED_CRIMSON_STEM。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
245,STRIPPED_DARK_OAK_LOG,block,1,去皮深色橡木原木,,consistent,中文显示“去皮深色橡木原木”与 ID（Material.STRIPPED_DARK_OAK_LOG）一致。作为 block 类型目标，requirement 为空符合系统设计规范（物品收集类任务由 Material ID 驱动）。,Game.runPer5Tick 每 5 tick 轮询 checkRedInventory / checkBlueInventory，检查在线队员背包与队伍共享箱是否持有 Material.STRIPPED_DARK_OAK_LOG。该材质在 Paper 26.2 Material 枚举中存在，代码逻辑与静态结构一致。,"src/main/java/top/lqsnow/blockracing/managers/Game.java (checkRedInventory/checkBlueInventory), src/main/java/top/lqsnow/blockracing/managers/Block.java (loadTargets)",无
